842,42,1,SBP,2017,390008
843,43,1,SBP,2017,1909051
844,44,1,SBP,2017,87312
845,45,1,SBP,2017,24709
846,46,1,SBP,2017,329202
847,47,1,SBP,2017,195547
848,48,1,SBP,2017,155964
849,49,1,SBP,2017,190114
850,50,1,SBP,2017,15707
851,1,1,SBP,2018,267372
852,2,1,SBP,2018,27001
853,3,1,SBP,2018,313831
854,4,1,SBP,2018,189762
855,5,1,SBP,2018,1706654
856,6,1,SBP,2018,179740
857,7,1,SBP,2018,107818
858,8,1,SBP,2018,52919
859,9,1,SBP,2018,866111
860,10,1,SBP,2018,646452
861,11,1,SBP,2018,32405
862,12,1,SBP,2018,75085
863,13,1,SBP,2018,439344
864,14,1,SBP,2018,283659
865,15,1,SBP,2018,102433
866,16,1,SBP,2018,118837
867,17,1,SBP,2018,317906
868,18,1,SBP,2018,290695
869,19,1,SBP,2018,50400
870,20,1,SBP,2018,265043
871,21,1,SBP,2018,210411
872,22,1,SBP,2018,399205
873,23,1,SBP,2018,237727
874,24,1,SBP,2018,200119
875,25,1,SBP,2018,288907
876,26,1,SBP,2018,38371
877,27,1,SBP,2018,80334
878,28,1,SBP,2018,135805
879,29,1,SBP,2018,21702
880,30,1,SBP,2018,324406
881,31,1,SBP,2018,147137
882,32,1,SBP,2018,772481
883,33,1,SBP,2018,456289
884,34,1,SBP,2018,28014
885,35,1,SBP,2018,450290
886,36,1,SBP,2018,229568
887,37,1,SBP,2018,147043
888,38,1,SBP,2018,406449
889,39,1,SBP,2018,33564
890,40,1,SBP,2018,268139
891,41,1,SBP,2018,29612
892,42,1,SBP,2018,386907
893,43,1,SBP,2018,1918383
894,44,1,SBP,2018,86015
895,45,1,SBP,2018,25458
896,46,1,SBP,2018,351365
897,47,1,SBP,2018,199596
898,48,1,SBP,2018,149357
899,49,1,SBP,2018,192102
900,50,1,SBP,2018,16404
